,Id,OverallQualitySum,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
290,291,0.8672566371681416,60,RL,120.0,15611,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,1079,1079,GasA,1079,840,0,1919,0,0,2,1,3,1,8,Typ,1,Attchd,2006.0,2,685,0,51,0,0,0,0,,0,7,2006,New,Partial,233230
291,292,0.26548672566371684,190,RL,55.0,5687,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,210,0,570,780,GasA,936,780,0,1716,1,0,2,0,6,1,9,Typ,0,,,0,0,0,184,0,0,0,0,,0,3,2008,WD,Normal,135900
292,293,0.6991150442477876,50,RL,60.0,11409,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,292,0,476,768,GasA,1148,568,0,1716,0,0,1,1,3,1,8,Min2,1,Attchd,1949.0,1,281,0,0,0,0,160,0,,0,1,2009,WD,Normal,131000
293,294,0.6902654867256637,60,RL,,16659,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,CBlock,795,0,0,795,GasA,1468,795,0,2263,1,0,2,1,3,1,9,Typ,1,Attchd,1977.0,2,539,0,250,0,0,0,0,,0,3,2006,WD,Normal,235000
294,295,0.7345132743362832,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,CBlock,1285,0,131,1416,GasA,1644,0,0,1644,1,0,1,0,3,1,7,Typ,2,Attchd,1953.0,2,418,110,0,0,0,0,0,,0,10,2009,WD,Normal,167000
295,296,0.672566371681416,80,RL,37.0,7937,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,819,0,184,1003,GasA,1003,0,0,1003,1,0,1,0,3,1,6,Typ,0,Detchd,1984.0,2,588,120,0,0,0,0,0,,0,3,2006,WD,Normal,142500
296,297,0.672566371681416,50,RM,75.0,13710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,420,0,490,910,GasA,910,648,0,1558,0,0,1,1,4,1,6,Typ,0,Attchd,1950.0,1,282,289,0,0,0,0,0,,0,6,2007,WD,Normal,152000
297,298,0.7876106194690266,60,FV,66.0,7399,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,PConc,649,0,326,975,GasA,975,975,0,1950,0,0,2,1,3,1,7,Typ,1,Detchd,1997.0,2,576,0,10,0,0,198,0,,0,6,2007,WD,Normal,239000
298,299,0.7168141592920354,60,RL,90.0,11700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,CBlock,384,175,143,702,GasA,1041,702,0,1743,0,1,1,2,3,1,7,Typ,1,Attchd,1968.0,2,539,224,0,0,0,0,0,,0,6,2007,WD,Normal,175000
299,300,0.7522123893805309,20,RL,80.0,14000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,1950,2004,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,0,0,1092,1092,GasA,1152,0,0,1152,0,1,1,0,3,1,6,Typ,1,Attchd,1950.0,1,300,0,36,0,0,0,0,,0,8,2009,WD,Family,158500
300,301,0.6902654867256637,190,RL,90.0,15750,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,CBlock,841,0,324,1165,GasA,1336,0,0,1336,1,0,1,0,2,1,5,Typ,2,Attchd,1953.0,1,375,0,0,0,0,0,0,,0,6,2006,WD,Normal,157000
301,302,0.8053097345132744,60,RL,66.0,16226,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,281,0,747,1028,GasA,1210,1242,0,2452,0,0,2,1,4,1,9,Typ,1,BuiltIn,1998.0,2,683,208,50,0,0,0,0,,0,5,2007,WD,Normal,267000
302,303,0.7964601769911505,20,RL,118.0,13704,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,PConc,0,0,1541,1541,GasA,1541,0,0,1541,0,0,2,0,3,1,6,Typ,1,Attchd,2001.0,3,843,468,81,0,0,0,0,,0,1,2006,WD,Normal,205000
303,304,0.6106194690265486,20,RL,70.0,9800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,894,0,0,894,GasA,894,0,0,894,1,0,1,0,3,1,5,Typ,0,Attchd,1975.0,2,552,256,0,0,0,0,0,,0,7,2006,WD,Abnorml,149900
304,305,0.7522123893805309,75,RM,87.0,18386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,BrkTil,0,0,1470,1470,GasA,1675,1818,0,3493,0,0,3,0,3,1,10,Typ,1,Attchd,2003.0,3,870,302,0,0,0,0,0,,0,5,2008,WD,Normal,295000
305,306,0.7522123893805309,20,RL,80.0,10386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,PConc,1464,0,536,2000,GasA,2000,0,0,2000,1,0,2,0,3,1,8,Typ,0,Attchd,2004.0,3,888,168,0,0,0,0,0,,0,7,2007,WD,Normal,305900
306,307,0.7787610619469026,60,RL,116.0,13474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,CBlock,700,0,0,700,GasA,1122,1121,0,2243,1,0,2,1,4,1,8,Typ,1,Attchd,1990.0,3,746,127,44,224,0,0,0,,0,6,2007,WD,Normal,225000
307,308,0.40707964601769914,50,RM,,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,0,0,319,319,GasA,1035,371,0,1406,0,0,1,0,3,1,6,Typ,0,,,0,0,0,144,0,0,0,0,,0,3,2008,WD,Normal,89500
308,309,0.6371681415929203,30,RL,,12342,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,262,0,599,861,GasA,861,0,0,861,0,0,1,0,1,1,4,Typ,0,Detchd,1961.0,2,539,158,0,0,0,0,0,,0,3,2009,WD,Normal,82500
309,310,0.9292035398230089,20,RL,90.0,12378,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,1274,0,622,1896,GasA,1944,0,0,1944,1,0,2,0,3,1,8,Typ,3,Attchd,2003.0,3,708,208,175,0,0,0,0,,0,11,2006,WD,Normal,360000
310,311,0.7433628318584071,60,RL,,7685,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,PConc,518,0,179,697,GasA,697,804,0,1501,0,0,2,1,3,1,6,Typ,1,Attchd,1993.0,2,420,190,63,0,0,0,0,,0,5,2006,WD,Normal,165600
311,312,0.7345132743362832,20,RL,50.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,680,0,292,972,GasA,972,0,0,972,1,0,1,0,2,1,5,Typ,1,Detchd,1948.0,1,240,0,0,0,0,0,0,,0,5,2009,WD,Normal,132000
312,313,0.7168141592920354,190,RM,65.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,507,0,286,793,GasA,793,325,0,1118,1,0,1,0,3,1,5,Typ,1,Detchd,1939.0,2,410,0,0,0,0,271,0,,0,5,2006,WD,Normal,119900
313,314,0.7964601769911505,20,RL,150.0,215245,Pave,,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,1965,1965,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,1236,820,80,2136,GasW,2036,0,0,2036,2,0,2,0,3,1,8,Typ,2,Attchd,1965.0,2,513,0,0,0,0,0,0,,0,6,2009,WD,Normal,375000
314,315,0.7522123893805309,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,16,0,712,728,GasA,832,809,0,1641,0,1,1,1,3,1,6,Typ,1,Detchd,1925.0,2,546,0,0,234,0,0,0,,0,8,2006,WD,Normal,178000
315,316,0.8230088495575221,60,RL,71.0,7795,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,425,0,291,716,GasA,716,716,0,1432,1,0,2,1,3,1,6,Typ,1,Attchd,2004.0,2,432,100,51,0,0,0,0,,0,7,2009,WD,Normal,188500
316,317,0.8053097345132744,60,RL,94.0,13005,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,CBlock,692,0,153,845,GasA,1153,1200,0,2353,1,0,2,1,4,1,10,Typ,1,Attchd,1983.0,2,484,288,195,0,0,0,0,,0,8,2009,WD,Normal,260000
317,318,0.8495575221238938,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,1088,1088,GasA,1088,871,0,1959,0,0,2,1,3,1,8,Typ,1,Attchd,2006.0,3,1025,208,46,0,0,0,0,,0,12,2007,WD,Normal,270000
318,319,0.8761061946902655,60,RL,90.0,9900,Pave,,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,PConc,987,0,360,1347,GasA,1372,1274,0,2646,1,0,2,1,4,1,9,Typ,1,Attchd,1993.0,3,656,340,60,144,0,0,0,,0,4,2009,WD,Normal,260000
319,320,0.7433628318584071,80,RL,,14115,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,CBlock,1036,0,336,1372,GasA,1472,0,0,1472,1,0,2,0,3,1,6,Typ,2,Attchd,1980.0,2,588,233,48,0,0,0,0,,0,6,2009,WD,Normal,187500
320,321,0.7964601769911505,60,RL,111.0,16259,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,PConc,0,0,1249,1249,GasA,1249,1347,0,2596,0,0,3,1,4,1,9,Typ,0,Attchd,2006.0,3,840,240,154,0,0,0,0,,0,9,2006,New,Partial,342643
321,322,0.8761061946902655,60,RL,99.0,12099,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,PConc,970,0,166,1136,GasA,1136,1332,0,2468,1,0,2,1,4,1,10,Typ,1,BuiltIn,2004.0,3,872,184,154,0,0,0,0,,0,6,2007,WD,Normal,354000
322,323,0.8141592920353983,60,RL,86.0,10380,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,CBlock,28,1474,0,1502,GasA,1553,1177,0,2730,1,0,2,1,4,1,8,Typ,1,Attchd,1987.0,2,576,201,96,0,0,0,0,,0,8,2007,WD,Normal,301000
323,324,0.6460176991150443,20,RM,49.0,5820,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,256,0,906,1162,GasA,1163,0,0,1163,1,0,1,0,3,1,6,Typ,0,Attchd,1955.0,1,220,142,98,0,0,0,0,,0,7,2006,WD,Normal,126175
324,325,0.8141592920353983,80,RL,96.0,11275,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,CBlock,0,0,710,710,GasA,1898,1080,0,2978,0,0,2,1,5,1,11,Typ,1,BuiltIn,1961.0,2,564,240,0,0,0,0,0,,0,6,2010,WD,Normal,242000
325,326,0.5663716814159292,45,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,116,0,604,720,GasA,803,0,0,803,0,0,1,0,2,1,5,Typ,0,Detchd,1941.0,2,360,0,0,244,0,0,0,,0,12,2007,WD,Normal,87000
326,327,0.8761061946902655,120,RL,32.0,10846,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,1993,1993,Gable,CompShg,BrkFace,BrkFace,None,0.0,PConc,1619,0,100,1719,GasA,1719,0,0,1719,2,0,1,1,1,1,6,Typ,2,Attchd,1993.0,2,473,122,30,0,0,0,0,,0,5,2008,Con,Normal,324000
327,328,0.6548672566371682,20,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,CBlock,565,0,818,1383,GasA,1383,0,0,1383,0,0,1,1,3,1,7,Typ,0,Attchd,1960.0,1,292,0,45,0,0,0,0,,0,4,2006,WD,Normal,145250
328,329,0.6283185840707964,75,RL,,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,BrkTil,0,0,844,844,GasA,1445,689,0,2134,0,0,2,0,5,1,10,Typ,0,Detchd,1930.0,2,441,0,60,268,0,0,0,,0,7,2009,WD,Normal,214500
329,330,0.415929203539823,70,RM,60.0,6402,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,PConc,0,0,596,596,GasA,596,596,0,1192,0,0,1,0,3,1,6,Typ,0,Detchd,1920.0,1,189,0,0,137,0,0,0,,0,7,2009,WD,Normal,78000
330,331,0.6371681415929203,90,RL,,10624,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,CBlock,40,264,1424,1728,GasA,1728,0,0,1728,0,1,2,0,6,2,10,Typ,0,Detchd,2002.0,1,352,155,0,0,0,0,0,,0,11,2007,WD,Normal,119000
331,332,0.6371681415929203,20,RL,70.0,8176,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,846,0,210,1056,GasA,1056,0,0,1056,1,0,1,0,3,1,6,Typ,0,Attchd,1958.0,1,308,0,0,0,0,0,0,,0,8,2007,WD,Normal,139000
332,333,0.7964601769911505,20,RL,85.0,10655,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,PConc,1124,479,1603,3206,GasA,1629,0,0,1629,1,0,2,0,3,1,7,Typ,1,Attchd,2003.0,3,880,0,0,0,0,0,0,,0,10,2009,WD,Normal,284000
333,334,0.8761061946902655,120,RM,59.0,8198,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,PConc,720,0,638,1358,GasA,1358,0,0,1358,1,0,2,0,2,1,6,Typ,1,Attchd,2004.0,2,484,192,30,0,0,0,0,,0,7,2008,WD,Normal,207000
334,335,0.8053097345132744,60,RL,59.0,9042,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,828,0,115,943,GasA,943,695,0,1638,1,0,2,1,3,1,7,Typ,2,Attchd,1998.0,2,472,100,38,0,0,0,0,,0,7,2008,WD,Normal,192000
335,336,0.7876106194690266,190,RL,,164660,Grvl,,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,1249,147,103,1499,GasA,1619,167,0,1786,2,0,2,0,3,1,7,Typ,2,Attchd,1965.0,2,529,670,0,0,0,0,0,Shed,700,8,2008,WD,Normal,228950
336,337,0.8938053097345132,20,RL,86.0,14157,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,PConc,1249,0,673,1922,GasA,1922,0,0,1922,1,0,2,0,3,1,8,Typ,1,Attchd,2005.0,3,676,178,51,0,0,0,0,,0,7,2007,WD,Normal,377426
337,338,0.8053097345132744,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,PConc,810,0,726,1536,GasA,1536,0,0,1536,1,0,2,0,3,1,7,Typ,0,Attchd,2002.0,2,532,192,74,0,0,0,0,,0,12,2008,WD,Normal,214000
338,339,0.7610619469026548,20,RL,91.0,14145,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,213,0,995,1208,GasA,1621,0,0,1621,1,0,2,0,3,1,8,Typ,0,Attchd,1984.0,2,440,108,45,0,0,0,0,Shed,400,5,2006,WD,Normal,202500
339,340,0.6637168141592921,20,RL,66.0,12400,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,CBlock,585,0,630,1215,GasA,1215,0,0,1215,0,0,1,0,3,1,6,Typ,0,Attchd,1958.0,1,297,0,0,0,0,234,0,,0,6,2009,WD,Normal,155000
340,341,0.7256637168141593,60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,967,967,GasA,993,915,0,1908,0,0,2,1,4,1,9,Typ,0,Attchd,2002.0,2,431,135,0,0,0,0,0,,0,4,2010,WD,Normal,202900
341,342,0.48672566371681414,20,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,CBlock,0,0,721,721,GasA,841,0,0,841,0,0,1,0,2,1,4,Typ,0,CarPort,1950.0,1,294,250,0,24,0,0,0,,0,9,2009,WD,Normal,82000
342,343,0.36283185840707965,90,RL,,8544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,Slab,0,0,0,0,Wall,1040,0,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,1949.0,2,400,0,0,0,0,0,0,,0,5,2006,WD,Normal,87500
343,344,0.911504424778761,120,RL,63.0,8849,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,PConc,28,0,1656,1684,GasA,1684,0,0,1684,0,0,2,0,2,1,6,Typ,1,Attchd,2005.0,2,564,495,72,0,0,0,0,,0,7,2008,WD,Normal,266000
344,345,0.6194690265486725,160,RM,36.0,2592,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,129,232,175,536,GasA,536,576,0,1112,0,0,1,1,3,1,4,Typ,0,Attchd,1976.0,1,336,182,0,0,0,0,0,,0,4,2010,WD,Normal,85000
345,346,0.6814159292035398,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,0,0,972,972,GasA,972,605,0,1577,0,0,1,0,3,1,6,Typ,1,Detchd,1939.0,1,312,0,0,0,0,0,0,,0,10,2006,WD,Normal,140200
346,347,0.6814159292035398,20,RL,,12772,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,CBlock,498,0,460,958,GasA,958,0,0,958,0,0,1,0,2,1,5,Typ,0,Attchd,1960.0,1,301,0,0,0,0,0,0,Gar2,15500,4,2007,WD,Normal,151500
347,348,0.7787610619469026,20,RL,,17600,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,CBlock,1270,0,208,1478,GasA,1478,0,0,1478,1,0,2,0,3,1,6,Typ,2,Attchd,1960.0,2,498,0,40,0,0,0,0,,0,12,2009,WD,Normal,157500
348,349,0.7699115044247787,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,PConc,573,0,191,764,GasA,764,862,0,1626,1,0,2,1,2,1,6,Typ,0,BuiltIn,2003.0,2,474,0,27,0,0,0,0,,0,10,2008,WD,Normal,154000
349,350,0.8938053097345132,60,RL,56.0,20431,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,PConc,1410,0,438,1848,GasA,1848,880,0,2728,1,0,2,1,4,1,10,Typ,2,Attchd,2006.0,3,706,0,0,0,0,0,0,,0,4,2006,New,Partial,437154
350,351,0.8672566371681416,120,RL,68.0,7820,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,PConc,0,0,1869,1869,GasA,1869,0,0,1869,0,0,2,0,2,1,6,Typ,1,Attchd,2007.0,2,617,210,54,0,0,0,0,,0,12,2007,New,Partial,318061
351,352,0.8407079646017699,120,RL,,5271,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,1082,0,371,1453,GasA,1453,0,0,1453,1,0,1,1,2,1,6,Typ,1,Attchd,1986.0,2,445,0,80,0,0,184,0,,0,12,2006,WD,Abnorml,190000
352,353,0.504424778761062,50,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,236,380,0,616,GasA,616,495,0,1111,0,1,1,0,3,1,5,Typ,0,Detchd,1941.0,1,200,48,0,0,0,0,0,,0,3,2008,ConLw,Normal,95000
353,354,0.6460176991150443,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,0,0,624,624,GasA,720,0,0,720,0,0,1,0,2,1,5,Typ,0,Detchd,2005.0,2,484,106,0,0,0,0,0,,0,5,2010,WD,Normal,105900
354,355,0.7168141592920354,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,CBlock,388,0,552,940,GasA,1192,403,0,1595,0,0,1,0,2,1,6,Typ,2,Attchd,1940.0,1,240,0,0,108,0,0,0,,0,6,2006,WD,Normal,140000
355,356,0.7699115044247787,20,RL,105.0,11249,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,334,544,322,1200,GasA,1200,0,0,1200,1,0,2,0,3,1,6,Typ,0,Attchd,1995.0,2,521,0,26,0,0,0,0,,0,8,2007,WD,Normal,177500
